vdes_x,vdes_y,vdes_z,vcur_x,vcur_y,vcur_z,fdes_x,fdes_y,fdes_z,fcur_x,fcur_y,fcur_z
0.00016185,0.00000000,0.00000000,-0.00094486,0.00512607,-0.00244650,0.00000000,0.00000000,6.00000000,-7.79089844,0.04791351,18.92730089
0.00037079,0.00000000,0.00000000,-0.00069475,0.00376917,-0.00179890,0.00000000,0.00000000,6.00000000,-7.79089844,0.04791351,18.92730089
0.00058038,0.00000000,0.00000000,-0.00649852,-0.00033323,-0.01117905,0.00000000,0.00000000,6.00000000,-7.78915054,0.04833991,18.92950309
0.00078974,0.00000000,0.00000000,-0.03065502,0.00284207,-0.03302762,0.00000000,0.00000000,6.00000000,-7.78258465,0.04795233,18.93561928
0.00099907,0.00000000,0.00000000,-0.05360981,-0.00122172,-0.05401758,0.00000000,0.00000000,6.00000000,-7.77470056,0.04827184,18.94296075
0.00120966,0.00000000,0.00000000,-0.06514978,-0.00072729,-0.06429689,0.00000000,0.00000000,6.00000000,-7.76813098,0.04843457,18.94908033
0.00141810,0.00000000,0.00000000,-0.06437093,-0.00073297,-0.06710618,0.00000000,0.00000000,6.00000000,-7.76374405,0.04832220,18.95372275
0.00162709,0.00000000,0.00000000,-0.03861723,0.00276193,-0.04923187,0.00000000,0.00000000,6.00000000,-7.76549805,0.04803338,18.95322605
0.00183681,0.00000000,0.00000000,-0.01453592,-0.00105704,-0.03114549,0.00000000,0.00000000,6.00000000,-7.76856672,0.04843925,18.95150876
0.00204648,0.00000000,0.00000000,0.00833318,-0.00076509,-0.01289139,0.00000000,0.00000000,6.00000000,-7.77294949,0.04842217,18.94856607
0.00225565,0.00000000,0.00000000,0.01172237,-0.00055907,-0.00206866,0.00000000,0.00000000,6.00000000,-7.77448363,0.04841460,18.94685535
0.00246520,0.00000000,0.00000000,0.00386055,-0.00041411,-0.00402838,0.00000000,0.00000000,6.00000000,-7.77338808,0.04841887,18.94759101
0.00267436,0.00000000,0.00000000,-0.01581505,-0.00012742,-0.01055057,0.00000000,0.00000000,6.00000000,-7.76922782,0.04856760,18.95004874
