vdes_x,vdes_y,vdes_z,vcur_x,vcur_y,vcur_z,fdes_x,fdes_y,fdes_z,fcur_x,fcur_y,fcur_z
0.00000004,0.00000000,0.00000000,0.00229888,-0.00516691,-0.00049814,0.00000000,0.00000000,3.00000000,-1.70446143,-0.22172338,24.70048947
0.00041766,0.00000000,0.00000000,0.00169035,-0.00379920,-0.00036628,0.00000000,0.00000000,3.00000000,-1.71166770,-0.22053523,24.75264808
0.00083429,0.00000000,0.00000000,-0.01188314,-0.00279385,-0.00571444,0.00000000,0.00000000,3.00000000,-1.64624541,-0.21990576,23.94039185
0.00125335,0.00000000,0.00000000,-0.02178591,-0.00205469,-0.00960879,0.00000000,0.00000000,3.00000000,-1.63297394,-0.21969950,23.63956248
0.00167421,0.00000000,0.00000000,-0.03433158,-0.00151146,-0.01303771,0.00000000,0.00000000,3.00000000,-1.64882443,-0.21962922,23.53345337
0.00209299,0.00000000,0.00000000,-0.04365797,-0.00394108,-0.01558293,0.00000000,0.00000000,3.00000000,-1.66603046,-0.22987511,23.48496774
0.00251202,0.00000000,0.00000000,-0.04397323,-0.00314084,-0.01474784,0.00000000,0.00000000,3.00000000,-1.67583338,-0.22841475,23.50791785
0.00293066,0.00000000,0.00000000,-0.03768469,-0.00230965,-0.01143836,0.00000000,0.00000000,3.00000000,-1.68359887,-0.22643561,23.63352620
0.00334932,0.00000000,0.00000000,-0.02652869,-0.00477037,-0.00630791,0.00000000,0.00000000,3.00000000,-1.71864107,-0.23324415,24.10967915
0.00376830,0.00000000,0.00000000,-0.01416051,-0.00350751,-0.00404261,0.00000000,0.00000000,3.00000000,-1.71097435,-0.22959997,24.27748779
0.00418701,0.00000000,0.00000000,-0.00388420,0.00049199,-0.00027214,0.00000000,0.00000000,3.00000000,-1.75980699,-0.21700482,24.92792974
0.00460600,0.00000000,0.00000000,0.00366825,0.00343150,0.00250084,0.00000000,0.00000000,3.00000000,-1.79395958,-0.20607298,25.41369520
0.00502478,0.00000000,0.00000000,0.00686611,-0.00054764,0.00033423,0.00000000,0.00000000,3.00000000,-1.70774261,-0.21520855,24.76640954
0.00544344,0.00000000,0.00000000,0.00921934,-0.00347523,-0.00125907,0.00000000,0.00000000,3.00000000,-1.64455629,-0.22312229,24.30236441
0.00586190,0.00000000,0.00000000,0.00024705,0.00334793,-0.00362945,0.00000000,0.00000000,3.00000000,-1.62786752,-0.20161585,24.03817545
0.00628071,0.00000000,0.00000000,-0.00516395,0.00246113,-0.00326672,0.00000000,0.00000000,3.00000000,-1.65923154,-0.20159550,24.23688950
0.00669933,0.00000000,0.00000000,-0.00914539,0.00180912,-0.00299952,0.00000000,0.00000000,3.00000000,-1.68493076,-0.20165199,24.40387908
0.00711795,0.00000000,0.00000000,-0.01742690,0.00132921,-0.00339887,0.00000000,0.00000000,3.00000000,-1.71716867,-0.20171842,24.54373257
0.00753655,0.00000000,0.00000000,-0.01163443,-0.00209175,-0.00039831,0.00000000,0.00000000,3.00000000,-1.77483452,-0.21062020,25.15486351
