vdes_x,vdes_y,vdes_z,vcur_x,vcur_y,vcur_z,fdes_x,fdes_y,fdes_z,fcur_x,fcur_y,fcur_z
0.00000003,0.00000000,0.00000000,0.00428868,-0.00299341,0.00319277,0.00000000,0.00000000,2.00000000,-7.78433171,0.04991865,18.93512813
0.00041787,0.00000000,0.00000000,0.00273529,0.00421358,-0.00010684,0.00000000,0.00000000,2.00000000,-7.78411403,0.04921880,18.93561352
0.00085215,0.00000000,0.00000000,-0.02251079,0.00308496,-0.02160161,0.00000000,0.00000000,2.00000000,-7.77776427,0.04924603,18.94124341
0.00126939,0.00000000,0.00000000,-0.05421495,0.00555208,-0.05806195,0.00000000,0.00000000,2.00000000,-7.76790643,0.04900764,18.95126954
0.00168406,0.00000000,0.00000000,-0.08219162,0.00092378,-0.08511445,0.00000000,0.00000000,2.00000000,-7.75716176,0.04947291,18.96154403
0.00209267,0.00000000,0.00000000,-0.10831066,0.00382999,-0.10809327,0.00000000,0.00000000,2.00000000,-7.74530867,0.04910847,18.97254723
0.00251162,0.00000000,0.00000000,-0.10726849,-0.00029791,-0.11385882,0.00000000,0.00000000,2.00000000,-7.73783594,0.04956112,18.98061039
0.00293015,0.00000000,0.00000000,-0.10051735,-0.00023104,-0.10831750,0.00000000,0.00000000,2.00000000,-7.73211807,0.04958776,18.98647357
0.00335103,0.00000000,0.00000000,-0.07041219,-0.00325241,-0.08446054,0.00000000,0.00000000,2.00000000,-7.73255219,0.05000533,18.98720049
0.00376950,0.00000000,0.00000000,-0.03786622,-0.00548592,-0.05708366,0.00000000,0.00000000,2.00000000,-7.73562491,0.05041129,18.98548299
0.00418711,0.00000000,0.00000000,-0.01263755,-0.00695115,-0.02957427,0.00000000,0.00000000,2.00000000,-7.73936424,0.05094661,18.98230775
0.00460970,0.00000000,0.00000000,0.00097768,-0.00185060,-0.01196995,0.00000000,0.00000000,2.00000000,-7.74200349,0.05065216,18.97986314
0.00502511,0.00000000,0.00000000,0.00240529,-0.00429920,0.00105737,0.00000000,0.00000000,2.00000000,-7.74289135,0.05119652,18.97792043
0.00544344,0.00000000,0.00000000,-0.01130005,-0.00006571,0.00062351,0.00000000,0.00000000,2.00000000,-7.74026167,0.05078735,18.97866420
0.00586213,0.00000000,0.00000000,-0.02739950,0.00322622,-0.00951626,0.00000000,0.00000000,2.00000000,-7.73587441,0.05052184,18.98160684
0.00628099,0.00000000,0.00000000,-0.03838811,0.00564194,-0.01207107,0.00000000,0.00000000,2.00000000,-7.73192951,0.05025327,18.98357614
0.00669945,0.00000000,0.00000000,-0.03735885,0.00724316,-0.01141280,0.00000000,0.00000000,2.00000000,-7.72995528,0.04984350,18.98455856
0.00711947,0.00000000,0.00000000,-0.02746974,0.00532585,-0.00839177,0.00000000,0.00000000,2.00000000,-7.72995528,0.04984350,18.98455856
0.00753804,0.00000000,0.00000000,-0.01542488,0.00391958,-0.00367941,0.00000000,0.00000000,2.00000000,-7.73105259,0.04983915,18.98382276
0.00795676,0.00000000,0.00000000,-0.00699099,0.00270039,-0.00265623,0.00000000,0.00000000,2.00000000,-7.73192578,0.04970211,18.98357138
0.00837424,0.00000000,0.00000000,-0.00471912,-0.00112390,0.00049595,0.00000000,0.00000000,2.00000000,-7.73214805,0.05011720,18.98308697
0.00879257,0.00000000,0.00000000,-0.00824032,-0.00082952,-0.00212642,0.00000000,0.00000000,2.00000000,-7.73105076,0.05012151,18.98382276
0.00921085,0.00000000,0.00000000,-0.01602185,-0.00371818,-0.00898921,0.00000000,0.00000000,2.00000000,-7.72863561,0.05054856,18.98578350
0.00962940,0.00000000,0.00000000,-0.03129291,0.00363660,-0.01900078,0.00000000,0.00000000,2.00000000,-7.72402512,0.04986865,18.98921115
0.01004788,0.00000000,0.00000000,-0.04125664,0.00266075,-0.01902870,0.00000000,0.00000000,2.00000000,-7.72007849,0.04988268,18.99118137
0.01046600,0.00000000,0.00000000,-0.04424915,0.00504738,-0.01900477,0.00000000,0.00000000,2.00000000,-7.71700678,0.04947745,18.99290021
0.01088433,0.00000000,0.00000000,-0.04124755,0.00370492,-0.01406105,0.00000000,0.00000000,2.00000000,-7.71525554,0.04948280,18.99339899
0.01130302,0.00000000,0.00000000,-0.03467340,-0.00365014,-0.01038300,0.00000000,0.00000000,2.00000000,-7.71437910,0.05018380,18.99365081
0.01172088,0.00000000,0.00000000,-0.01988310,0.00352485,-0.00026251,0.00000000,0.00000000,2.00000000,-7.71591842,0.04934295,18.99193670
0.01213889,0.00000000,0.00000000,-0.00942355,-0.00378710,0.00473199,0.00000000,0.00000000,2.00000000,-7.71723669,0.05003538,18.99071635
0.01255679,0.00000000,0.00000000,-0.00173301,-0.00296516,0.00841225,0.00000000,0.00000000,2.00000000,-7.71855295,0.04989472,18.98949119
0.01297478,0.00000000,0.00000000,-0.00604449,-0.00218294,0.00369990,0.00000000,0.00000000,2.00000000,-7.71745570,0.04989898,18.99022727
0.01339607,0.00000000,0.00000000,-0.01349542,-0.00179151,0.00021128,0.00000000,0.00000000,2.00000000,-7.71548021,0.04977106,18.99121041
0.01381184,0.00000000,0.00000000,-0.01472309,-0.00131986,-0.00234332,0.00000000,0.00000000,2.00000000,-7.71438294,0.04977529,18.99194655
0.01422813,0.00000000,0.00000000,-0.01561885,-0.00097311,-0.00421740,0.00000000,0.00000000,2.00000000,-7.71328565,0.04977952,18.99268271
0.01464707,0.00000000,0.00000000,-0.02017684,0.00255276,-0.00318931,0.00000000,0.00000000,2.00000000,-7.71153671,0.04950302,18.99318179
0.01506448,0.00000000,0.00000000,-0.01483591,0.00187703,-0.00234508,0.00000000,0.00000000,2.00000000,-7.71153671,0.04950302,18.99318179
0.01548094,0.00000000,0.00000000,-0.01048689,-0.00172830,0.00072181,0.00000000,0.00000000,2.00000000,-7.71175954,0.04991787,18.99269755
0.01590132,0.00000000,0.00000000,-0.00255749,0.00181023,0.00542174,0.00000000,0.00000000,2.00000000,-7.71307767,0.04949542,18.99147225
0.01631623,0.00000000,0.00000000,-0.00146006,0.00151524,0.00644173,0.00000000,0.00000000,2.00000000,-7.71330222,0.04962856,18.99098796
0.01673335,0.00000000,0.00000000,0.00370428,0.00111733,0.00722498,0.00000000,0.00000000,2.00000000,-7.71439932,0.04962426,18.99025173
0.01715148,0.00000000,0.00000000,-0.00245959,0.00391149,0.00039739,0.00000000,0.00000000,2.00000000,-7.71307947,0.04921371,18.99147225
0.01757217,0.00000000,0.00000000,-0.00612029,-0.00345126,0.00024678,0.00000000,0.00000000,2.00000000,-7.71220328,0.04991453,18.99172421
0.01799003,0.00000000,0.00000000,-0.01010257,-0.00254093,-0.00717064,0.00000000,0.00000000,2.00000000,-7.71066231,0.04992213,18.99343378
0.01840667,0.00000000,0.00000000,-0.01221002,-0.00187117,-0.00775947,0.00000000,0.00000000,2.00000000,-7.70956505,0.04992639,18.99417003
0.01882102,0.00000000,0.00000000,-0.00416997,-0.00137299,-0.00320448,0.00000000,0.00000000,2.00000000,-7.71066231,0.04992213,18.99343378
0.01923751,0.00000000,0.00000000,-0.00264506,-0.00411339,0.00008649,0.00000000,0.00000000,2.00000000,-7.71088515,0.05033696,18.99294953
0.01965425,0.00000000,0.00000000,0.00282643,0.00026046,0.00254832,0.00000000,0.00000000,2.00000000,-7.71198417,0.05005104,18.99221328
0.02007370,0.00000000,0.00000000,0.00207826,0.00019152,0.00187377,0.00000000,0.00000000,2.00000000,-7.71198417,0.05005104,18.99221328
0.02048950,0.00000000,0.00000000,0.00152813,0.00014082,0.00137777,0.00000000,0.00000000,2.00000000,-7.71198417,0.05005104,18.99221328
0.02090553,0.00000000,0.00000000,0.00069954,0.00649451,-0.00142980,0.00000000,0.00000000,2.00000000,-7.71176316,0.04935455,18.99269755
0.02132029,0.00000000,0.00000000,0.00009362,0.00495862,-0.00350400,0.00000000,0.00000000,2.00000000,-7.71154401,0.04949110,18.99318659
0.02173842,0.00000000,0.00000000,0.00048783,0.00056074,-0.00014800,0.00000000,0.00000000,2.00000000,-7.71176688,0.04990592,18.99270233
0.02215489,0.00000000,0.00000000,-0.00482877,-0.00268930,-0.00503045,0.00000000,0.00000000,2.00000000,-7.71044863,0.05032847,18.99392757
0.02257103,0.00000000,0.00000000,-0.00313172,-0.00215964,-0.00125778,0.00000000,0.00000000,2.00000000,-7.71066782,0.05019189,18.99343856
0.02298509,0.00000000,0.00000000,-0.00187995,-0.00470427,0.00152797,0.00000000,0.00000000,2.00000000,-7.71089068,0.05060670,18.99295429
0.02340388,0.00000000,0.00000000,-0.00138020,-0.00671649,0.00112351,0.00000000,0.00000000,2.00000000,-7.71088882,0.05088833,18.99295429
0.02382195,0.00000000,0.00000000,0.00373050,-0.00167155,0.00329734,0.00000000,0.00000000,2.00000000,-7.71198787,0.05060240,18.99221804
0.02423434,0.00000000,0.00000000,0.00274525,-0.00454111,0.00242451,0.00000000,0.00000000,2.00000000,-7.71198601,0.05088407,18.99221804
0.02465032,0.00000000,0.00000000,-0.00317549,0.00303595,-0.00313865,0.00000000,0.00000000,2.00000000,-7.71066782,0.05019189,18.99343856
0.02506640,0.00000000,0.00000000,-0.00191674,0.00205030,0.00012995,0.00000000,0.00000000,2.00000000,-7.71088698,0.05005533,18.99294953
0.02548055,0.00000000,0.00000000,-0.00098992,0.00169096,0.00254321,0.00000000,0.00000000,2.00000000,-7.71111165,0.05018852,18.99246526
0.02589634,0.00000000,0.00000000,-0.00072547,-0.00203531,0.00187001,0.00000000,0.00000000,2.00000000,-7.71110981,0.05047015,18.99246526
0.02631226,0.00000000,0.00000000,-0.00053586,0.00178048,0.00137501,0.00000000,0.00000000,2.00000000,-7.71111165,0.05018852,18.99246526
0.02672567,0.00000000,0.00000000,-0.00081659,0.00442235,-0.00143910,0.00000000,0.00000000,2.00000000,-7.71088881,0.04977371,18.99294953
0.02714114,0.00000000,0.00000000,-0.00060043,0.00325173,-0.00105817,0.00000000,0.00000000,2.00000000,-7.71088881,0.04977371,18.99294953
0.02755680,0.00000000,0.00000000,-0.00044150,0.00239098,-0.00077806,0.00000000,0.00000000,2.00000000,-7.71088881,0.04977371,18.99294953
0.02797210,0.00000000,0.00000000,-0.00032463,0.00175807,-0.00057210,0.00000000,0.00000000,2.00000000,-7.71088881,0.04977371,18.99294953
0.02838627,0.00000000,0.00000000,-0.00023870,0.00129270,-0.00042067,0.00000000,0.00000000,2.00000000,-7.71088881,0.04977371,18.99294953
0.02880118,0.00000000,0.00000000,-0.00017551,0.00095051,-0.00030931,0.00000000,0.00000000,2.00000000,-7.71088881,0.04977371,18.99294953
0.02921552,0.00000000,0.00000000,0.00028965,0.00051654,0.00221416,0.00000000,0.00000000,2.00000000,-7.71110796,0.04963716,18.99246048
0.02962984,0.00000000,0.00000000,0.00063334,-0.00271940,0.00406712,0.00000000,0.00000000,2.00000000,-7.71133076,0.05005198,18.99197620
0.03004456,0.00000000,0.00000000,0.00004611,0.00109346,0.00055634,0.00000000,0.00000000,2.00000000,-7.71110796,0.04963716,18.99246048
0.03046219,0.00000000,0.00000000,0.00003391,0.00080401,0.00040908,0.00000000,0.00000000,2.00000000,-7.71110796,0.04963716,18.99246048
0.03087256,0.00000000,0.00000000,0.00002493,0.00059119,0.00030079,0.00000000,0.00000000,2.00000000,-7.71110796,0.04963716,18.99246048
0.03128584,0.00000000,0.00000000,0.00001833,0.00043470,0.00022117,0.00000000,0.00000000,2.00000000,-7.71110796,0.04963716,18.99246048
0.03170743,0.00000000,0.00000000,-0.00080762,0.00031915,-0.00462574,0.00000000,0.00000000,2.00000000,-7.71066413,0.04964051,18.99343378
0.03211383,0.00000000,0.00000000,-0.00059661,0.00357504,-0.00340128,0.00000000,0.00000000,2.00000000,-7.71066593,0.04935889,18.99343378
0.03253666,0.00000000,0.00000000,0.00422776,0.00263200,-0.00007222,0.00000000,0.00000000,2.00000000,-7.71176316,0.04935455,18.99269755
0.03294001,0.00000000,0.00000000,0.00310865,0.00193530,-0.00005310,0.00000000,0.00000000,2.00000000,-7.71176316,0.04935455,18.99269755
0.03336055,0.00000000,0.00000000,0.00269897,-0.00162143,0.00235713,0.00000000,0.00000000,2.00000000,-7.71198600,0.04976938,18.99221328
0.03377316,0.00000000,0.00000000,0.00198698,-0.00447771,0.00173319,0.00000000,0.00000000,2.00000000,-7.71198417,0.05005104,18.99221328
0.03417839,0.00000000,0.00000000,0.00060650,0.00004936,-0.00369469,0.00000000,0.00000000,2.00000000,-7.71154220,0.04977275,18.99318659
0.03459057,0.00000000,0.00000000,-0.00391157,-0.00635747,-0.00276170,0.00000000,0.00000000,2.00000000,-7.71066598,0.05047351,18.99343856
0.03500261,0.00000000,0.00000000,-0.00245950,-0.00157186,0.00041183,0.00000000,0.00000000,2.00000000,-7.71088698,0.05005533,18.99294953
0.03541556,0.00000000,0.00000000,-0.00180845,-0.00115578,0.00030281,0.00000000,0.00000000,2.00000000,-7.71088698,0.05005533,18.99294953
0.03582870,0.00000000,0.00000000,0.00343440,-0.00084686,0.00270247,0.00000000,0.00000000,2.00000000,-7.71198417,0.05005104,18.99221328
0.03624226,0.00000000,0.00000000,-0.00223198,0.00264312,-0.00048768,0.00000000,0.00000000,2.00000000,-7.71088881,0.04977371,18.99294953
0.03665150,0.00000000,0.00000000,0.00316634,-0.00135692,0.00214240,0.00000000,0.00000000,2.00000000,-7.71198417,0.05005104,18.99221328
0.03706901,0.00000000,0.00000000,-0.00237984,0.00223429,-0.00087385,0.00000000,0.00000000,2.00000000,-7.71088881,0.04977371,18.99294953
0.03747875,0.00000000,0.00000000,-0.00132970,0.00145990,0.00180757,0.00000000,0.00000000,2.00000000,-7.71110796,0.04963716,18.99246048
0.03788672,0.00000000,0.00000000,-0.00098050,0.00438519,0.00132910,0.00000000,0.00000000,2.00000000,-7.71110976,0.04935552,18.99246048
0.03829796,0.00000000,0.00000000,-0.00113676,0.00012471,-0.00146300,0.00000000,0.00000000,2.00000000,-7.71088881,0.04977371,18.99294953
0.03870960,0.00000000,0.00000000,-0.00083585,0.00009170,-0.00107573,0.00000000,0.00000000,2.00000000,-7.71088881,0.04977371,18.99294953
0.03912056,0.00000000,0.00000000,-0.00061460,0.00006743,-0.00079098,0.00000000,0.00000000,2.00000000,-7.71088881,0.04977371,18.99294953
0.03953036,0.00000000,0.00000000,-0.00086883,-0.00305633,-0.00302657,0.00000000,0.00000000,2.00000000,-7.71066782,0.05019189,18.99343856
0.03994070,0.00000000,0.00000000,0.00414200,-0.00552971,0.00026165,0.00000000,0.00000000,2.00000000,-7.71176321,0.05046923,18.99270233
0.04035238,0.00000000,0.00000000,-0.00171154,-0.00079999,-0.00228222,0.00000000,0.00000000,2.00000000,-7.71066782,0.05019189,18.99343856
0.04076139,0.00000000,0.00000000,-0.00083846,-0.00077110,0.00077061,0.00000000,0.00000000,2.00000000,-7.71088698,0.05005533,18.99294953
0.04117162,0.00000000,0.00000000,-0.00103251,-0.00366510,-0.00187229,0.00000000,0.00000000,2.00000000,-7.71066598,0.05047351,18.99343856
0.04158103,0.00000000,0.00000000,-0.00034262,0.00040785,0.00106592,0.00000000,0.00000000,2.00000000,-7.71088698,0.05005533,18.99294953
0.04199079,0.00000000,0.00000000,0.00016823,-0.00279776,0.00322174,0.00000000,0.00000000,2.00000000,-7.71110981,0.05047015,18.99246526
0.04240033,0.00000000,0.00000000,0.00053961,0.00104250,0.00480914,0.00000000,0.00000000,2.00000000,-7.71133076,0.05005198,18.99197620
0.04281052,0.00000000,0.00000000,0.00039677,0.00076655,0.00353613,0.00000000,0.00000000,2.00000000,-7.71133076,0.05005198,18.99197620
0.04321869,0.00000000,0.00000000,0.00029174,0.00056364,0.00260010,0.00000000,0.00000000,2.00000000,-7.71133076,0.05005198,18.99197620
0.04362729,0.00000000,0.00000000,0.00021189,0.00369971,0.00191184,0.00000000,0.00000000,2.00000000,-7.71133259,0.04977034,18.99197620
0.04403764,0.00000000,0.00000000,0.00015580,0.00272038,0.00140576,0.00000000,0.00000000,2.00000000,-7.71133259,0.04977034,18.99197620
0.04444536,0.00000000,0.00000000,-0.00030000,-0.00439738,-0.00141262,0.00000000,0.00000000,2.00000000,-7.71110981,0.05047015,18.99246526
0.04485300,0.00000000,0.00000000,0.00414140,-0.00012497,-0.00099313,0.00000000,0.00000000,2.00000000,-7.71198417,0.05005104,18.99221328
0.04526139,0.00000000,0.00000000,0.00346527,-0.00318962,0.00170797,0.00000000,0.00000000,2.00000000,-7.71220696,0.05046588,18.99172900
0.04566904,0.00000000,0.00000000,0.00171106,-0.00234579,-0.00362632,0.00000000,0.00000000,2.00000000,-7.71176321,0.05046923,18.99270233
0.04607783,0.00000000,0.00000000,0.00125814,-0.00172485,-0.00266641,0.00000000,0.00000000,2.00000000,-7.71176321,0.05046923,18.99270233
