vdes_x,vdes_y,vdes_z,vcur_x,vcur_y,vcur_z,fdes_x,fdes_y,fdes_z,fcur_x,fcur_y,fcur_z
0.00000001,0.00000000,0.00000000,-0.00008363,0.00117692,-0.00000957,0.00000000,0.00000000,3.00000000,-1.78049179,-0.20873528,24.88265981
0.00041872,0.00000000,0.00000000,-0.00006149,0.00086539,-0.00000704,0.00000000,0.00000000,3.00000000,-1.78053446,-0.20868244,24.88279022
0.00083751,0.00000000,0.00000000,-0.01243767,0.00063501,-0.01326449,0.00000000,0.00000000,3.00000000,-1.62610673,-0.21044462,23.40811708
0.00125834,0.00000000,0.00000000,-0.03679978,0.00046350,-0.03253769,0.00000000,0.00000000,3.00000000,-1.63904132,-0.21482023,23.22672818
0.00167718,0.00000000,0.00000000,-0.05188029,-0.00249410,-0.05041422,0.00000000,0.00000000,3.00000000,-1.63902523,-0.23158648,23.06277819
0.00209412,0.00000000,0.00000000,-0.06490565,-0.00492011,-0.05791212,0.00000000,0.00000000,3.00000000,-1.65945713,-0.24682517,22.99149921
0.00251485,0.00000000,0.00000000,-0.06477615,-0.00361808,-0.06411980,0.00000000,0.00000000,3.00000000,-1.64966503,-0.25211924,22.89923043
0.00293370,0.00000000,0.00000000,-0.05705670,-0.01163061,-0.06397431,0.00000000,0.00000000,3.00000000,-1.63379203,-0.28538609,22.85136686
0.00335063,0.00000000,0.00000000,-0.03831423,-0.00855124,-0.05851185,0.00000000,0.00000000,3.00000000,-1.59903990,-0.28608711,22.83469654
0.00377133,0.00000000,0.00000000,-0.02574116,-0.00934439,-0.05648834,0.00000000,0.00000000,3.00000000,-1.56853275,-0.29472554,22.80631122
0.00419013,0.00000000,0.00000000,-0.02301655,-0.00404006,-0.05776596,0.00000000,0.00000000,3.00000000,-1.55310325,-0.28212736,22.77417572
0.00460702,0.00000000,0.00000000,-0.02340634,-0.00297027,-0.06300532,0.00000000,0.00000000,3.00000000,-1.53604055,-0.28123711,22.71124584
0.00502578,0.00000000,0.00000000,-0.02721632,0.00040359,-0.07307572,0.00000000,0.00000000,3.00000000,-1.51738652,-0.27000668,22.60700095
0.00544644,0.00000000,0.00000000,-0.03295435,0.00335280,-0.07676181,0.00000000,0.00000000,3.00000000,-1.51788550,-0.26174252,22.56967466
0.00586322,0.00000000,0.00000000,-0.03491989,-0.00062134,-0.07545354,0.00000000,0.00000000,3.00000000,-1.52153540,-0.27303146,22.57468028
0.00628381,0.00000000,0.00000000,-0.02506079,-0.00045640,-0.06326147,0.00000000,0.00000000,3.00000000,-1.52007274,-0.27221699,22.66570910
0.00670242,0.00000000,0.00000000,-0.01960751,-0.00906487,-0.04861947,0.00000000,0.00000000,3.00000000,-1.53441107,-0.29874456,22.80254146
0.00711926,0.00000000,0.00000000,-0.00667007,-0.00666529,-0.03092472,0.00000000,0.00000000,3.00000000,-1.53722395,-0.29053061,22.96378365
0.00753971,0.00000000,0.00000000,-0.00317284,-0.00490134,-0.01077004,0.00000000,0.00000000,3.00000000,-1.57631340,-0.27902320,23.24720530
0.00795826,0.00000000,0.00000000,0.00711039,-0.00360411,0.00891133,0.00000000,0.00000000,3.00000000,-1.87744336,-0.26547974,26.07322645
0.00837489,0.00000000,0.00000000,0.01352260,-0.00289178,0.02134797,0.00000000,0.00000000,3.00000000,-1.90183579,-0.24947681,26.36639786
0.00879522,0.00000000,0.00000000,0.00399013,0.00069058,0.02287702,0.00000000,0.00000000,3.00000000,-1.92493692,-0.22499125,26.45399659
0.00921371,0.00000000,0.00000000,-0.00894159,0.00026433,0.01351580,0.00000000,0.00000000,3.00000000,-1.93059674,-0.21340588,26.41913608
0.00963026,0.00000000,0.00000000,-0.01431785,0.00303472,0.00511095,0.00000000,0.00000000,3.00000000,-1.90050548,-0.19476634,26.16826307
0.01005061,0.00000000,0.00000000,-0.02172130,0.00528443,-0.00729737,0.00000000,0.00000000,3.00000000,-1.65143377,-0.18145524,23.89882657
0.01046694,0.00000000,0.00000000,-0.01834419,0.00388514,-0.00959205,0.00000000,0.00000000,3.00000000,-1.61171796,-0.18081270,23.63933391
0.01088522,0.00000000,0.00000000,-0.01702979,0.00309876,-0.01335976,0.00000000,0.00000000,3.00000000,-1.58439914,-0.18283189,23.47863108
0.01130536,0.00000000,0.00000000,-0.00837215,-0.00077800,-0.01132378,0.00000000,0.00000000,3.00000000,-1.56812364,-0.19386685,23.50139945
0.01172352,0.00000000,0.00000000,0.00037418,-0.00647165,-0.00562630,0.00000000,0.00000000,3.00000000,-1.58446490,-0.21268709,23.79541573
0.01213978,0.00000000,0.00000000,0.01457698,-0.00451522,0.00340762,0.00000000,0.00000000,3.00000000,-1.73303320,-0.21043311,25.39066885
0.01255970,0.00000000,0.00000000,0.02489028,-0.00637740,0.00998799,0.00000000,0.00000000,3.00000000,-1.80305023,-0.21593818,26.22060805
0.01297774,0.00000000,0.00000000,0.02419887,-0.00161761,0.01786810,0.00000000,0.00000000,3.00000000,-1.83825831,-0.20064370,26.49619724
0.01339385,0.00000000,0.00000000,0.01360568,-0.00143146,0.01464578,0.00000000,0.00000000,3.00000000,-1.85190703,-0.19564989,26.49297914
0.01381193,0.00000000,0.00000000,-0.00186677,0.00484420,0.00746451,0.00000000,0.00000000,3.00000000,-1.85669512,-0.17300206,26.33207482
0.01422986,0.00000000,0.00000000,-0.01976765,0.00355819,-0.00051083,0.00000000,0.00000000,3.00000000,-1.79368972,-0.17301431,25.47867197
0.01464748,0.00000000,0.00000000,-0.02107076,0.00568900,-0.00307688,0.00000000,0.00000000,3.00000000,-1.72821581,-0.16486706,24.84964682
0.01506514,0.00000000,0.00000000,-0.01785351,0.00418279,-0.00646754,0.00000000,0.00000000,3.00000000,-1.63209306,-0.16814611,24.04309851
0.01548279,0.00000000,0.00000000,-0.01548714,0.00024693,-0.00896067,0.00000000,0.00000000,3.00000000,-1.59203629,-0.18208112,23.73426211
0.01590045,0.00000000,0.00000000,0.00048992,-0.00288812,-0.00329173,0.00000000,0.00000000,3.00000000,-1.61556023,-0.19351546,24.19986936
0.01631991,0.00000000,0.00000000,0.00685718,-0.00469841,0.00026959,0.00000000,0.00000000,3.00000000,-1.67530919,-0.20509729,24.85571182
0.01673720,0.00000000,0.00000000,0.01810437,-0.00345467,0.00561031,0.00000000,0.00000000,3.00000000,-1.75932728,-0.20484957,25.81658138
0.01715285,0.00000000,0.00000000,0.02105013,-0.00254013,0.00895553,0.00000000,0.00000000,3.00000000,-1.79674949,-0.20343257,26.21287783
0.01757234,0.00000000,0.00000000,0.02079654,-0.00186751,0.00718464,0.00000000,0.00000000,3.00000000,-1.77079338,-0.20212267,26.02133102
0.01798896,0.00000000,0.00000000,0.00339690,0.00453679,0.00197095,0.00000000,0.00000000,3.00000000,-1.73390891,-0.18200913,25.41247455
0.01840529,0.00000000,0.00000000,-0.01058585,0.00616919,-0.00396772,0.00000000,0.00000000,3.00000000,-1.64093498,-0.17333054,24.33029185
0.01882152,0.00000000,0.00000000,-0.01669440,0.00145597,-0.00984246,0.00000000,0.00000000,3.00000000,-1.57990646,-0.18524902,23.67649641
0.01923845,0.00000000,0.00000000,-0.01463626,0.00107034,-0.01144273,0.00000000,0.00000000,3.00000000,-1.56686428,-0.18707264,23.57714808
0.01965573,0.00000000,0.00000000,-0.01076196,0.00078701,-0.00841377,0.00000000,0.00000000,3.00000000,-1.57903668,-0.18858631,23.70239220
0.02007215,0.00000000,0.00000000,-0.00137742,-0.00249468,-0.00348363,0.00000000,0.00000000,3.00000000,-1.61835631,-0.19852558,24.17850560
0.02048881,0.00000000,0.00000000,0.00968420,-0.00466306,-0.00136252,0.00000000,0.00000000,3.00000000,-1.61422513,-0.20815808,24.34299230
0.02090640,0.00000000,0.00000000,0.01363300,-0.00318794,0.00169702,0.00000000,0.00000000,3.00000000,-1.67834706,-0.20828796,24.99482179
0.02132212,0.00000000,0.00000000,0.01656485,-0.00258510,0.00395833,0.00000000,0.00000000,3.00000000,-1.72607476,-0.20632172,25.48135228
0.02173845,0.00000000,0.00000000,0.01336011,0.00117236,0.00501677,0.00000000,0.00000000,3.00000000,-1.76568893,-0.19526566,25.78391775
0.02215648,0.00000000,0.00000000,0.00449699,0.00086143,0.00308978,0.00000000,0.00000000,3.00000000,-1.76304367,-0.19516047,25.60991524
0.02257105,0.00000000,0.00000000,-0.00743357,0.00347308,0.00106721,0.00000000,0.00000000,3.00000000,-1.77293755,-0.18477623,25.47034707
0.02298947,0.00000000,0.00000000,-0.01313223,0.00255256,-0.00399384,0.00000000,0.00000000,3.00000000,-1.66093218,-0.18580759,24.35779370
0.02340328,0.00000000,0.00000000,-0.01503399,0.00187598,-0.00353750,0.00000000,0.00000000,3.00000000,-1.68595536,-0.18705847,24.50996508
0.02382132,0.00000000,0.00000000,-0.00987954,-0.00167630,-0.00050942,0.00000000,0.00000000,3.00000000,-1.74989759,-0.19700306,25.13576810
0.02423708,0.00000000,0.00000000,-0.00844511,0.00183843,-0.00247675,0.00000000,0.00000000,3.00000000,-1.68490090,-0.18777085,24.57522161
0.02465088,0.00000000,0.00000000,0.00453517,0.00135350,-0.00061820,0.00000000,0.00000000,3.00000000,-1.66843985,-0.18931858,24.65802722
0.02506647,0.00000000,0.00000000,0.00750522,-0.00207703,-0.00195993,0.00000000,0.00000000,3.00000000,-1.61560283,-0.20002361,24.25752852
0.02548399,0.00000000,0.00000000,0.01498170,0.00152898,-0.00233773,0.00000000,0.00000000,3.00000000,-1.57055658,-0.19135933,24.01541861
0.02589934,0.00000000,0.00000000,0.01636746,-0.00170734,-0.00111690,0.00000000,0.00000000,3.00000000,-1.58766303,-0.20358393,24.20753412
0.02631451,0.00000000,0.00000000,0.01085361,0.00181780,-0.00292553,0.00000000,0.00000000,3.00000000,-1.57222865,-0.19594115,23.99415049
0.02672975,0.00000000,0.00000000,0.00263605,-0.00480397,-0.00275350,0.00000000,0.00000000,3.00000000,-1.61330378,-0.21620473,24.19997799
0.02714483,0.00000000,0.00000000,-0.00223088,0.00236860,-0.00052009,0.00000000,0.00000000,3.00000000,-1.70188358,-0.19515314,24.87399348
0.02755973,0.00000000,0.00000000,-0.00580898,0.00481211,0.00112273,0.00000000,0.00000000,3.00000000,-1.77200402,-0.18622626,25.40898071
0.02797455,0.00000000,0.00000000,-0.00726087,0.00353755,0.00443505,0.00000000,0.00000000,3.00000000,-1.85187416,-0.18733925,26.05371740
0.02838805,0.00000000,0.00000000,-0.00297320,0.00260134,0.00747851,0.00000000,0.00000000,3.00000000,-1.87354182,-0.18787268,26.28536686
0.02880452,0.00000000,0.00000000,-0.00516149,0.00191202,0.00909013,0.00000000,0.00000000,3.00000000,-1.89240587,-0.18806983,26.38529132
0.02921837,0.00000000,0.00000000,-0.00143252,0.00140608,0.01089719,0.00000000,0.00000000,3.00000000,-1.89267646,-0.18806551,26.43073447
0.02963109,0.00000000,0.00000000,0.00013148,-0.00204954,0.01012371,0.00000000,0.00000000,3.00000000,-1.88583762,-0.19734455,26.40323917
0.03004719,0.00000000,0.00000000,0.00541809,-0.00150624,0.00804158,0.00000000,0.00000000,3.00000000,-1.85663385,-0.19661958,26.26490432
0.03046092,0.00000000,0.00000000,0.00280253,0.00196676,0.00380799,0.00000000,0.00000000,3.00000000,-1.80432382,-0.18788820,25.78889104
0.03087335,0.00000000,0.00000000,0.00087824,-0.00447597,0.00068787,0.00000000,0.00000000,3.00000000,-1.73144396,-0.20960001,25.11713449
0.03129615,0.00000000,0.00000000,-0.00166521,-0.00052092,-0.00361295,0.00000000,0.00000000,3.00000000,-1.62616710,-0.20024582,24.14386644
0.03170144,0.00000000,0.00000000,-0.00242917,0.00275086,-0.00480204,0.00000000,0.00000000,3.00000000,-1.60646497,-0.19229902,23.95275119
0.03211457,0.00000000,0.00000000,0.00120574,-0.00412557,-0.00714381,0.00000000,0.00000000,3.00000000,-1.56312267,-0.21356087,23.64441948
0.03254845,0.00000000,0.00000000,0.00088658,-0.00303351,-0.00525280,0.00000000,0.00000000,3.00000000,-1.58620296,-0.21311308,23.82135456
0.03296012,0.00000000,0.00000000,-0.00053301,0.00085157,-0.00597259,0.00000000,0.00000000,3.00000000,-1.58140938,-0.20390232,23.75405119
0.03335433,0.00000000,0.00000000,0.00645235,-0.00555934,-0.00155801,0.00000000,0.00000000,3.00000000,-1.63551941,-0.22510454,24.33766766
0.03378692,0.00000000,0.00000000,0.00474369,-0.00138835,-0.00114560,0.00000000,0.00000000,3.00000000,-1.65489025,-0.21377412,24.48032423
0.03420072,0.00000000,0.00000000,0.00231123,-0.00078026,-0.00294013,0.00000000,0.00000000,3.00000000,-1.62089858,-0.21435132,24.14510421
0.03459275,0.00000000,0.00000000,0.00169943,-0.00057372,-0.00216186,0.00000000,0.00000000,3.00000000,-1.64268768,-0.21469525,24.32223593
0.03500548,0.00000000,0.00000000,0.00124958,-0.00042185,-0.00158961,0.00000000,0.00000000,3.00000000,-1.66051960,-0.21461784,24.46733741
0.03543633,0.00000000,0.00000000,-0.00419900,-0.00031071,-0.00174282,0.00000000,0.00000000,3.00000000,-1.68594568,-0.21425313,24.58747048
0.03582972,0.00000000,0.00000000,0.00251744,0.00273878,-0.00065260,0.00000000,0.00000000,3.00000000,-1.68208316,-0.20288471,24.66518847
0.03624204,0.00000000,0.00000000,0.00185106,0.00201381,-0.00047985,0.00000000,0.00000000,3.00000000,-1.69107013,-0.20276831,24.73099654
0.03665309,0.00000000,0.00000000,-0.00399775,0.00147986,-0.00095391,0.00000000,0.00000000,3.00000000,-1.70987864,-0.20283244,24.78689506
0.03706459,0.00000000,0.00000000,-0.00411976,-0.00198483,-0.00280679,0.00000000,0.00000000,3.00000000,-1.65928260,-0.21228334,24.32975864
0.03747816,0.00000000,0.00000000,-0.00302924,-0.00145944,-0.00206382,0.00000000,0.00000000,3.00000000,-1.67443759,-0.21125195,24.47216397
0.03788925,0.00000000,0.00000000,0.00194410,0.00200206,-0.00302211,0.00000000,0.00000000,3.00000000,-1.62533303,-0.20171628,24.13156887
0.03829864,0.00000000,0.00000000,0.00261631,-0.00445608,-0.00010967,0.00000000,0.00000000,3.00000000,-1.70029108,-0.22192970,24.80092255
0.03871159,0.00000000,0.00000000,0.00724516,-0.00327614,0.00051707,0.00000000,0.00000000,3.00000000,-1.69276010,-0.22054754,24.82341342
0.03912232,0.00000000,0.00000000,0.00650762,0.00066416,0.00248621,0.00000000,0.00000000,3.00000000,-1.75402532,-0.20987192,25.35776328
0.03953129,0.00000000,0.00000000,-0.00058718,0.00048779,0.00122471,0.00000000,0.00000000,3.00000000,-1.75606866,-0.20977942,25.25402549
0.03994210,0.00000000,0.00000000,0.00192583,0.00035874,0.00510401,0.00000000,0.00000000,3.00000000,-1.83375575,-0.20895699,25.96587157
0.04035427,0.00000000,0.00000000,0.00141605,0.00026378,0.00375295,0.00000000,0.00000000,3.00000000,-1.81117038,-0.20825635,25.76439060
0.04076234,0.00000000,0.00000000,-0.00196471,0.00303910,0.00638657,0.00000000,0.00000000,3.00000000,-1.86665146,-0.19672259,26.16814912
