vdes_x,vdes_y,vdes_z,vcur_x,vcur_y,vcur_z,fdes_x,fdes_y,fdes_z,fcur_x,fcur_y,fcur_z
0.00000002,0.00000000,0.00000000,-0.00206884,0.00128922,-0.00014179,0.00000000,0.00000000,6.00000000,-7.78477052,0.04851243,18.93414762
0.00020868,0.00000000,0.00000000,0.00325656,0.00095069,0.00241926,0.00000000,0.00000000,6.00000000,-7.78586519,0.04850824,18.93341180
0.00041808,0.00000000,0.00000000,-0.00195225,0.00088734,0.00171246,0.00000000,0.00000000,6.00000000,-7.78499175,0.04864363,18.93366220
0.00062777,0.00000000,0.00000000,-0.00536934,0.00684504,0.00364058,0.00000000,0.00000000,6.00000000,-7.78433218,0.04781027,18.93341747
0.00083743,0.00000000,0.00000000,-0.01304809,0.00812611,0.00010391,0.00000000,0.00000000,6.00000000,-7.78236057,0.04740001,18.93439895
0.00105461,0.00000000,0.00000000,-0.01797909,0.00596947,-0.00004719,0.00000000,0.00000000,6.00000000,-7.78060859,0.04740525,18.93489514
0.00126046,0.00000000,0.00000000,-0.01764583,0.00754189,-0.00009802,0.00000000,0.00000000,6.00000000,-7.77973167,0.04699079,18.93514082
0.00147883,0.00000000,0.00000000,-0.01257738,0.00257456,0.00227030,0.00000000,0.00000000,6.00000000,-7.77995123,0.04740623,18.93465544
0.00167834,0.00000000,0.00000000,-0.00881839,0.00514990,0.00424003,0.00000000,0.00000000,6.00000000,-7.78016879,0.04698752,18.93416512
0.00189102,0.00000000,0.00000000,-0.00138883,0.00360242,0.00800542,0.00000000,0.00000000,6.00000000,-7.78147897,0.04684873,18.93293874
0.00210158,0.00000000,0.00000000,-0.00575214,0.00264600,0.00338916,0.00000000,0.00000000,6.00000000,-7.78038461,0.04685297,18.93367477
0.00230370,0.00000000,0.00000000,-0.01367046,0.00515413,-0.00017482,0.00000000,0.00000000,6.00000000,-7.77841343,0.04644278,18.93465653
0.00251399,0.00000000,0.00000000,-0.02387307,0.01014778,-0.00518860,0.00000000,0.00000000,6.00000000,-7.77534960,0.04575291,18.93637450
0.00272156,0.00000000,0.00000000,-0.02675012,0.01058469,-0.00640692,0.00000000,0.00000000,6.00000000,-7.77337851,0.04534290,18.93735648
0.00293061,0.00000000,0.00000000,-0.02402386,0.00467207,-0.00477510,0.00000000,0.00000000,6.00000000,-7.77250388,0.04576257,18.93760734
0.00314239,0.00000000,0.00000000,-0.01215715,0.00956250,0.00379872,0.00000000,0.00000000,6.00000000,-7.77403357,0.04492103,18.93589047
0.00334923,0.00000000,0.00000000,-0.00370210,0.01017744,0.00781723,0.00000000,0.00000000,6.00000000,-7.77534538,0.04449808,18.93466387
0.00355851,0.00000000,0.00000000,-0.00148387,0.00438234,0.01308554,0.00000000,0.00000000,6.00000000,-7.77600203,0.04491020,18.93320271
0.00376945,0.00000000,0.00000000,-0.00069038,0.00956486,0.01205116,0.00000000,0.00000000,6.00000000,-7.77622111,0.04420757,18.93271227
0.00397844,0.00000000,0.00000000,-0.00568383,0.00683952,0.00390125,0.00000000,0.00000000,6.00000000,-7.77490590,0.04408057,18.93393392
0.00418940,0.00000000,0.00000000,-0.01834878,0.00501892,-0.00459890,0.00000000,0.00000000,6.00000000,-7.77162356,0.04409362,18.93614277
0.00440514,0.00000000,0.00000000,-0.02272459,0.00368380,-0.00824316,0.00000000,0.00000000,6.00000000,-7.76943522,0.04410233,18.93761540
0.00461428,0.00000000,0.00000000,-0.01712540,0.00581132,-0.00850538,0.00000000,0.00000000,6.00000000,-7.76921541,0.04368703,18.93810069
0.00482284,0.00000000,0.00000000,-0.00699091,0.00757873,0.00117133,0.00000000,0.00000000,6.00000000,-7.77074866,0.04339560,18.93638869
0.00502386,0.00000000,0.00000000,0.00972078,0.00558425,0.00869647,0.00000000,0.00000000,6.00000000,-7.77403093,0.04338239,18.93417976
0.00523275,0.00000000,0.00000000,0.00755629,0.00721423,0.00884853,0.00000000,0.00000000,6.00000000,-7.77424842,0.04296380,18.93368931
0.00544221,0.00000000,0.00000000,0.00555610,0.00530458,0.00650627,0.00000000,0.00000000,6.00000000,-7.77424842,0.04296380,18.93368931
0.00565123,0.00000000,0.00000000,-0.01020847,0.00718110,-0.00274831,0.00000000,0.00000000,6.00000000,-7.77096784,0.04269322,18.93589829
0.00586015,0.00000000,0.00000000,-0.02179903,0.00526825,-0.00954645,0.00000000,0.00000000,6.00000000,-7.76768550,0.04270659,18.93810738
0.00606924,0.00000000,0.00000000,-0.02637969,0.00386534,-0.01692030,0.00000000,0.00000000,6.00000000,-7.76505936,0.04271878,18.94055574
0.00628707,0.00000000,0.00000000,-0.01860474,0.00284264,-0.00774876,0.00000000,0.00000000,6.00000000,-7.76549717,0.04271550,18.93958017
0.00649780,0.00000000,0.00000000,-0.00382916,-0.00423298,0.00168889,0.00000000,0.00000000,6.00000000,-7.76790378,0.04340556,18.93762209
0.00670791,0.00000000,0.00000000,0.00707050,-0.00001773,0.00867422,0.00000000,0.00000000,6.00000000,-7.77030955,0.04297820,18.93565890
0.00691148,0.00000000,0.00000000,0.01050993,-0.00319191,0.01146163,0.00000000,0.00000000,6.00000000,-7.77162321,0.04338908,18.93443718
0.00711426,0.00000000,0.00000000,0.00239194,0.00084658,0.00332096,0.00000000,0.00000000,6.00000000,-7.77030955,0.04297820,18.93565890
0.00732301,0.00000000,0.00000000,-0.00776867,0.00061527,-0.00257727,0.00000000,0.00000000,6.00000000,-7.76812147,0.04298703,18.93713170
0.00754037,0.00000000,0.00000000,-0.02479607,0.00043811,-0.01621386,0.00000000,0.00000000,6.00000000,-7.76330719,0.04300796,18.94105301
0.00774900,0.00000000,0.00000000,-0.02777386,0.00360614,-0.01693449,0.00000000,0.00000000,6.00000000,-7.76112025,0.04273334,18.94252591
0.00795171,0.00000000,0.00000000,-0.02042195,0.00265158,-0.01245183,0.00000000,0.00000000,6.00000000,-7.76112025,0.04273334,18.94252591
0.00816835,0.00000000,0.00000000,-0.00504383,0.00195766,0.00038152,0.00000000,0.00000000,6.00000000,-7.76374663,0.04272114,18.94007745
0.00836847,0.00000000,0.00000000,0.01615186,0.00145553,0.01074098,0.00000000,0.00000000,6.00000000,-7.76812304,0.04270332,18.93713170
0.00857622,0.00000000,0.00000000,0.01666096,0.00107410,0.01041998,0.00000000,0.00000000,6.00000000,-7.76921709,0.04269886,18.93639529
0.00878432,0.00000000,0.00000000,0.00747984,-0.00251426,0.00514500,0.00000000,0.00000000,6.00000000,-7.76812147,0.04298703,18.93713170
0.00899291,0.00000000,0.00000000,-0.00920191,-0.00496220,-0.00619146,0.00000000,0.00000000,6.00000000,-7.76462137,0.04341877,18.93983134
0.00921220,0.00000000,0.00000000,-0.02526496,-0.00071590,-0.01639068,0.00000000,0.00000000,6.00000000,-7.76002440,0.04302122,18.94326237
0.00941271,0.00000000,0.00000000,-0.02934734,-0.00053430,-0.02234073,0.00000000,0.00000000,6.00000000,-7.75739734,0.04303332,18.94571073
0.00962006,0.00000000,0.00000000,-0.02115977,-0.00351056,-0.01397193,0.00000000,0.00000000,6.00000000,-7.75761762,0.04344848,18.94522559
0.00982715,0.00000000,0.00000000,-0.00554734,-0.00276289,-0.00276702,0.00000000,0.00000000,6.00000000,-7.76002282,0.04330464,18.94326237
0.01003544,0.00000000,0.00000000,0.02057633,0.00127914,0.01540827,0.00000000,0.00000000,6.00000000,-7.76593331,0.04299587,18.93860455
0.01024409,0.00000000,0.00000000,0.02463680,0.00094781,0.01634117,0.00000000,0.00000000,6.00000000,-7.76812147,0.04298703,18.93713170
0.01045208,0.00000000,0.00000000,0.01811529,0.00069692,0.01201557,0.00000000,0.00000000,6.00000000,-7.76812147,0.04298703,18.93713170
0.01066032,0.00000000,0.00000000,-0.00137304,-0.00259991,-0.00113693,0.00000000,0.00000000,6.00000000,-7.76462137,0.04341877,18.93983134
0.01086958,0.00000000,0.00000000,-0.01563414,0.00116148,-0.01073995,0.00000000,0.00000000,6.00000000,-7.76111868,0.04301680,18.94252591
0.01107634,0.00000000,0.00000000,-0.02589589,0.00084303,-0.01546320,0.00000000,0.00000000,6.00000000,-7.75783576,0.04303006,18.94473535
0.01128495,0.00000000,0.00000000,-0.01862552,-0.00247295,-0.00893443,0.00000000,0.00000000,6.00000000,-7.75805598,0.04344522,18.94425019
0.01149313,0.00000000,0.00000000,0.00058784,-0.00180770,0.00094001,0.00000000,0.00000000,6.00000000,-7.76133878,0.04343199,18.94204070
0.01170023,0.00000000,0.00000000,0.02039343,-0.00131446,0.01567946,0.00000000,0.00000000,6.00000000,-7.76615318,0.04341111,18.93811926
0.01190916,0.00000000,0.00000000,0.02961835,0.00213214,0.02146358,0.00000000,0.00000000,6.00000000,-7.76965286,0.04297936,18.93541954
0.01211691,0.00000000,0.00000000,0.02177820,0.00156775,0.01578205,0.00000000,0.00000000,6.00000000,-7.76965286,0.04297936,18.93541954
0.01232471,0.00000000,0.00000000,0.00131473,0.00424293,0.00163439,0.00000000,0.00000000,6.00000000,-7.76615106,0.04257737,18.93811416
0.01253232,0.00000000,0.00000000,-0.02328078,-0.00000295,-0.01378748,0.00000000,0.00000000,6.00000000,-7.76046254,0.04301796,18.94228689
0.01274056,0.00000000,0.00000000,-0.03612909,-0.00001664,-0.02012141,0.00000000,0.00000000,6.00000000,-7.75608553,0.04303564,18.94523300
0.01294823,0.00000000,0.00000000,-0.03175047,0.00308599,-0.01973930,0.00000000,0.00000000,6.00000000,-7.75477089,0.04262494,18.94645469
0.01315577,0.00000000,0.00000000,-0.00386245,-0.00081837,-0.00205535,0.00000000,0.00000000,6.00000000,-7.75936832,0.04302238,18.94302340
0.01336260,0.00000000,0.00000000,0.01711347,-0.00058679,0.01346486,0.00000000,0.00000000,6.00000000,-7.76418284,0.04300144,18.93910183
0.01357169,0.00000000,0.00000000,0.02674137,0.00284242,0.01736472,0.00000000,0.00000000,6.00000000,-7.76746648,0.04270450,18.93689242
0.01377850,0.00000000,0.00000000,0.01966277,0.00209001,0.01276818,0.00000000,0.00000000,6.00000000,-7.76746648,0.04270450,18.93689242
0.01398568,0.00000000,0.00000000,0.00450447,0.00463470,0.00191734,0.00000000,0.00000000,6.00000000,-7.76505855,0.04229819,18.93885062
0.01419300,0.00000000,0.00000000,-0.02132409,0.00009982,-0.01600465,0.00000000,0.00000000,6.00000000,-7.75914816,0.04260721,18.94350858
0.01440889,0.00000000,0.00000000,-0.03436843,0.00023792,-0.02371811,0.00000000,0.00000000,6.00000000,-7.75455421,0.04276010,18.94694491
0.01461721,0.00000000,0.00000000,-0.03000851,-0.00309918,-0.01992757,0.00000000,0.00000000,6.00000000,-7.75345823,0.04304775,18.94768145
0.01482759,0.00000000,0.00000000,-0.00290409,0.00078742,-0.00239323,0.00000000,0.00000000,6.00000000,-7.75805387,0.04261164,18.94424508
0.01502422,0.00000000,0.00000000,0.01879672,0.00059476,0.01394752,0.00000000,0.00000000,6.00000000,-7.76286880,0.04259066,18.94032357
0.01522871,0.00000000,0.00000000,0.03835105,0.00359856,0.02545010,0.00000000,0.00000000,6.00000000,-7.76855677,0.04215000,18.93615085
