vdes_x,vdes_y,vdes_z,vcur_x,vcur_y,vcur_z,fdes_x,fdes_y,fdes_z,fcur_x,fcur_y,fcur_z
0.00000002,0.00000000,0.00000000,-0.00119567,-0.00110225,-0.00146495,0.00000000,0.00000000,6.00000000,-7.78411582,0.04893450,18.93561352
0.00020858,0.00000000,0.00000000,-0.00087917,-0.00081048,-0.00107717,0.00000000,0.00000000,6.00000000,-7.78411582,0.04893450,18.93561352
0.00041786,0.00000000,0.00000000,-0.00541048,-0.00059860,-0.00330680,0.00000000,0.00000000,6.00000000,-7.78302100,0.04893868,18.93634930
0.00062753,0.00000000,0.00000000,-0.01906219,-0.00044852,-0.01483900,0.00000000,0.00000000,6.00000000,-7.77929883,0.04895450,18.93953221
0.00083688,0.00000000,0.00000000,-0.02872377,0.00276527,-0.02088606,0.00000000,0.00000000,6.00000000,-7.77579389,0.04855160,18.94222492
0.00104566,0.00000000,0.00000000,-0.04107212,0.00532304,-0.03032423,0.00000000,0.00000000,6.00000000,-7.77097680,0.04828785,18.94614353
0.00125571,0.00000000,0.00000000,-0.03494690,0.00391096,-0.02479285,0.00000000,0.00000000,6.00000000,-7.76988153,0.04829209,18.94687939
0.00146519,0.00000000,0.00000000,-0.03004809,0.00597434,-0.01828778,0.00000000,0.00000000,6.00000000,-7.76900455,0.04787766,18.94712525
0.00167458,0.00000000,0.00000000,-0.02209418,0.00439290,-0.01344690,0.00000000,0.00000000,6.00000000,-7.76900455,0.04787766,18.94712525
0.00188339,0.00000000,0.00000000,-0.02019278,0.00322747,-0.00749419,0.00000000,0.00000000,6.00000000,-7.76834783,0.04787863,18.94688600
0.00209332,0.00000000,0.00000000,-0.01443771,0.00546713,-0.00306940,0.00000000,0.00000000,6.00000000,-7.76856610,0.04745998,18.94639595
0.00230274,0.00000000,0.00000000,-0.01454954,0.00401731,0.00012740,0.00000000,0.00000000,6.00000000,-7.76790942,0.04746097,18.94615671
0.00251214,0.00000000,0.00000000,-0.01939179,-0.00325438,-0.00002878,0.00000000,0.00000000,6.00000000,-7.76615970,0.04830016,18.94665842
0.00272149,0.00000000,0.00000000,-0.02813806,0.00069977,-0.00508769,0.00000000,0.00000000,6.00000000,-7.76309288,0.04789431,18.94837658
0.00293083,0.00000000,0.00000000,-0.03457167,0.00360677,-0.00880286,0.00000000,0.00000000,6.00000000,-7.76002610,0.04748853,18.95009493
0.00314025,0.00000000,0.00000000,-0.03495036,0.00264597,-0.01147540,0.00000000,0.00000000,6.00000000,-7.75783589,0.04749707,18.95156724
0.00334953,0.00000000,0.00000000,-0.03481825,0.00504044,-0.01099358,0.00000000,0.00000000,6.00000000,-7.75586424,0.04708712,18.95254965
0.00355878,0.00000000,0.00000000,-0.03036966,0.00370311,-0.01058495,0.00000000,0.00000000,6.00000000,-7.75476911,0.04709140,18.95328587
0.00376807,0.00000000,0.00000000,-0.02191939,0.00582388,-0.00533758,0.00000000,0.00000000,6.00000000,-7.75498776,0.04667292,18.95279590
0.00397761,0.00000000,0.00000000,-0.01570431,0.00446913,-0.00148594,0.00000000,0.00000000,6.00000000,-7.75521006,0.04680487,18.95231087
0.00418668,0.00000000,0.00000000,-0.01590229,0.00309600,-0.00114841,0.00000000,0.00000000,6.00000000,-7.75433192,0.04667394,18.95255715
0.00439606,0.00000000,0.00000000,-0.01645570,0.00227338,-0.00334412,0.00000000,0.00000000,6.00000000,-7.75323687,0.04667823,18.95329344
0.00460451,0.00000000,0.00000000,-0.01646588,-0.00144445,-0.00251749,0.00000000,0.00000000,6.00000000,-7.75236246,0.04709768,18.95354472
0.00481434,0.00000000,0.00000000,-0.02202628,0.00202299,-0.00927010,0.00000000,0.00000000,6.00000000,-7.74995159,0.04669111,18.95550237
0.00502355,0.00000000,0.00000000,-0.02530707,-0.00161738,-0.00937037,0.00000000,0.00000000,6.00000000,-7.74798213,0.04711481,18.95649010
0.00523266,0.00000000,0.00000000,-0.02814693,-0.00119528,-0.01188756,0.00000000,0.00000000,6.00000000,-7.74579184,0.04712338,18.95796287
0.00544184,0.00000000,0.00000000,-0.02070203,0.00531881,-0.00873759,0.00000000,0.00000000,6.00000000,-7.74578988,0.04628992,18.95795791
0.00565112,0.00000000,0.00000000,-0.01957290,0.00409341,-0.00648109,0.00000000,0.00000000,6.00000000,-7.74491734,0.04642644,18.95820940
0.00586008,0.00000000,0.00000000,-0.01916140,0.00300647,-0.00726397,0.00000000,0.00000000,6.00000000,-7.74382219,0.04643077,18.95894583
0.00606910,0.00000000,0.00000000,-0.00890487,0.00202825,-0.00039645,0.00000000,0.00000000,6.00000000,-7.74513460,0.04629095,18.95771950
0.00627812,0.00000000,0.00000000,-0.00654770,0.00149136,-0.00029150,0.00000000,0.00000000,6.00000000,-7.74513460,0.04629095,18.95771950
0.00648729,0.00000000,0.00000000,-0.00957641,0.00109347,-0.00270998,0.00000000,0.00000000,6.00000000,-7.74403948,0.04629526,18.95845594
0.00669617,0.00000000,0.00000000,-0.00704148,0.00080402,-0.00199264,0.00000000,0.00000000,6.00000000,-7.74403948,0.04629526,18.95845594
0.00690509,0.00000000,0.00000000,-0.00911769,0.00058849,0.00092374,0.00000000,0.00000000,6.00000000,-7.74338431,0.04629629,18.95821759
0.00711403,0.00000000,0.00000000,-0.01147121,0.00042959,-0.00181828,0.00000000,0.00000000,6.00000000,-7.74228924,0.04630060,18.95895409
