vdes_x,vdes_y,vdes_z,vcur_x,vcur_y,vcur_z,fdes_x,fdes_y,fdes_z,fcur_x,fcur_y,fcur_z
0.00000001,0.00000000,0.00000000,-0.00295838,0.00216190,-0.00065319,0.00000000,0.00000000,3.00000000,-1.96027888,-0.19719271,24.72732849
0.00041874,0.00000000,0.00000000,-0.00217528,0.00158963,-0.00048028,0.00000000,0.00000000,3.00000000,-1.96167713,-0.19733365,24.74605661
0.00083948,0.00000000,0.00000000,-0.00691555,0.00116825,-0.00101830,0.00000000,0.00000000,3.00000000,-1.97459609,-0.19769563,24.76666251
0.00125820,0.00000000,0.00000000,-0.00927362,-0.00221425,0.00070272,0.00000000,0.00000000,3.00000000,-2.04686948,-0.20676243,25.28755814
0.00167535,0.00000000,0.00000000,-0.01218028,-0.00448932,-0.00015294,0.00000000,0.00000000,3.00000000,-2.03915378,-0.21587578,25.17081030
0.00209599,0.00000000,0.00000000,-0.01312436,-0.00635838,0.00133269,0.00000000,0.00000000,3.00000000,-2.08938895,-0.22318139,25.53849838
0.00251479,0.00000000,0.00000000,-0.01383984,0.00124759,0.00243240,0.00000000,0.00000000,3.00000000,-2.12020551,-0.20079648,25.75841670
0.00293189,0.00000000,0.00000000,-0.00481445,-0.00194302,0.00245776,0.00000000,0.00000000,3.00000000,-2.07505112,-0.21043743,25.54943477
0.00335252,0.00000000,0.00000000,-0.00354004,-0.00142869,0.00180718,0.00000000,0.00000000,3.00000000,-2.04909741,-0.20972247,25.37557296
0.00377131,0.00000000,0.00000000,-0.00144988,-0.00412168,0.00344708,0.00000000,0.00000000,3.00000000,-2.07957171,-0.21762791,25.65494401
0.00418840,0.00000000,0.00000000,-0.00527230,0.00005426,0.00399225,0.00000000,0.00000000,3.00000000,-2.10837529,-0.20599841,25.82764418
0.00460896,0.00000000,0.00000000,-0.00919331,0.00287589,0.00227198,0.00000000,0.00000000,3.00000000,-2.09041854,-0.19515711,25.63110131
0.00502766,0.00000000,0.00000000,-0.01744050,0.00211347,0.00033997,0.00000000,0.00000000,3.00000000,-2.08550630,-0.19509766,25.45866932
0.00544650,0.00000000,0.00000000,-0.02350471,-0.00129474,-0.00107774,0.00000000,0.00000000,3.00000000,-2.08068668,-0.20552448,25.31360728
0.00586512,0.00000000,0.00000000,-0.01612974,-0.00402269,0.00132460,0.00000000,0.00000000,3.00000000,-2.10651246,-0.21430904,25.62320391
0.00628376,0.00000000,0.00000000,-0.00536682,0.00011313,0.00375610,0.00000000,0.00000000,3.00000000,-2.10630122,-0.20342364,25.79714860
0.00670127,0.00000000,0.00000000,-0.00394619,0.00008319,0.00276183,0.00000000,0.00000000,3.00000000,-2.07505307,-0.20332464,25.59447898
0.00712165,0.00000000,0.00000000,0.00773100,0.00006163,0.00335753,0.00000000,0.00000000,3.00000000,-2.02382016,-0.20329286,25.40050271
0.00753891,0.00000000,0.00000000,0.00148250,-0.00017756,0.00392511,0.00000000,0.00000000,3.00000000,-2.06907179,-0.20160605,25.67818134
0.00795666,0.00000000,0.00000000,-0.00541644,0.00294589,0.00009704,0.00000000,0.00000000,3.00000000,-1.99780814,-0.19186079,25.02218704
0.00837508,0.00000000,0.00000000,-0.01581642,-0.00090579,-0.00337450,0.00000000,0.00000000,3.00000000,-1.94852989,-0.20218961,24.46319730
0.00879353,0.00000000,0.00000000,-0.01697294,-0.00351545,-0.00314471,0.00000000,0.00000000,3.00000000,-1.96356832,-0.21228047,24.55539695
0.00921200,0.00000000,0.00000000,-0.01132692,-0.00280770,-0.00019517,0.00000000,0.00000000,3.00000000,-2.02593790,-0.21023061,25.13507541
0.00963041,0.00000000,0.00000000,-0.00183525,-0.00184164,0.00263778,0.00000000,0.00000000,3.00000000,-2.05255389,-0.20944630,25.50695285
0.01004878,0.00000000,0.00000000,0.00399092,-0.00135404,0.00260482,0.00000000,0.00000000,3.00000000,-2.01603321,-0.20899393,25.33368665
0.01046715,0.00000000,0.00000000,0.01361491,-0.00099536,0.00324839,0.00000000,0.00000000,3.00000000,-1.97458288,-0.20849815,25.18848737
